expr1,bp_rp,pmdec,pmra,dec,ra,parallax,expr2
4.820789832798844,0.8778496,-46.52674758697796,19.805332136928502,24.795967541491937,56.08380189550965,7.424900457522266,0.006904619097041105
4.74385682829428,0.84881496,-45.50812279661365,20.941524053302224,25.135337435698993,56.614067208259115,7.3781919043842645,0.007456873451841974
10.2787537245235,2.3229723,-45.40937979699698,20.500661170335462,24.84195494856626,56.28658248993226,7.195321794208931,0.013928878469812722
8.283647551865936,1.9315166,-45.94671628943077,21.22166896925082,25.053012027021502,55.94994538803952,7.441610092877773,0.004094745728199131
4.061245762971454,0.71434784,-45.5411756767418,20.08905091814514,24.818340237379328,56.169919301964136,7.4086442029333766,0.00748621807539678
14.840976933610406,2.7516594,-47.74639338090893,20.41564999095548,25.22840839536449,56.146606554273,7.949034369466004,0.12407054410781582
11.96219541246446,3.038374,-44.562030589512744,21.541214231117856,24.876059029237055,56.04707805099306,7.542372474738592,0.022766458554847838
7.702319615406708,2.0216541,-49.208305887690706,21.012895489282702,24.84376374321564,56.11385207609108,7.584187079369021,0.006628120622976183
12.619576183389935,3.0548725,-48.03012763842423,20.390536286753843,24.844961144700033,56.113344079335704,7.385471109344804,0.03255819296961673
9.744300062249323,2.8210611,-45.188673815947894,21.718611488235286,25.380418200826085,56.769873814074856,8.223137862451429,0.036797782677554416
9.098219847372619,2.3217554,-44.36493790151252,20.594465026712005,25.064761358119586,56.00958852850887,7.4858654143068,0.006456462521366048
6.657200921495125,1.3712006,-44.6964330240853,19.16865584264531,24.99413885271326,55.860996291134555,7.7029887282952965,0.01265976833952967
5.757075479550885,1.1216526,-45.51456248934156,19.879835986262673,25.004191328822355,55.9514793562376,7.306604285251033,0.007044130722281363
11.017311026814514,3.1732616,-46.952951684311465,21.200648975564818,25.347950029073413,56.69668869794645,7.560941595053435,0.017546117761475098
8.136812626545323,1.8749657,-44.94494919158799,22.549904490475747,25.452802417208005,56.5160068677058,7.290626054390116,0.00509313213637682
-0.04825204394851479,-0.093093395,-46.53761367053355,20.744403816335925,24.839063380926994,56.29067985628384,7.34047390507555,0.01684690233547176
7.3491500270460275,1.564805,-48.02843790673645,20.313904053377268,24.91091690461163,56.20917049772812,7.445933005755682,0.005684862604688225
8.76541333657375,2.2304296,-44.8662363709968,21.452254099148867,24.850610549125534,56.34797934059688,7.208744315701594,0.011296961355966329
3.87330028926796,0.69124794,-45.51997762406358,20.481876694929692,24.885785528205194,56.35062643985072,7.280298495834878,0.0055958467641710405
3.1676504519363764,0.6286812,-44.27771524633406,20.328431892696084,24.92188054150604,56.337016707833314,7.159600193603756,0.008396030897332207
10.05716995483575,2.727644,-46.8091178689525,20.84248228624595,25.458254812591136,56.6908059549611,7.504523345623505,0.01018702508198965
7.1419906071123505,1.4788561,-46.184047180839016,20.670627983380832,25.08756726513918,56.30646278688397,7.419422299860121,0.006086766326443896
11.766496141538001,3.1776829,-44.5106555464745,19.445388848022134,25.23251489843335,55.65402261565628,7.331375156497761,0.026212769565733013
5.826646599359798,1.0980988,-45.98183850939972,19.693187526118866,25.371632413953815,56.811774069651726,7.572139959092714,0.007591748005306902
12.089690376769251,3.393961,-47.77569855650306,20.231257462766422,25.196707798675213,55.67556281726776,7.3452389953068025,0.027530015387336175
9.207042051298767,2.3475876,-45.868718474116854,20.099586024843887,25.26208807277538,55.986311591439936,7.453968733992721,0.0068190350299623
11.871812970642667,3.5097313,-47.7085510243204,20.965565591406445,25.374789465247346,56.28775178128234,7.54351583427491,0.026685242422882057
6.135664963623931,1.192009,-43.67975466838967,20.33565769918058,25.49909647865731,56.183208086549044,7.170109439324677,0.005863951248747101
11.470309021103553,3.0965986,-46.03433101139983,19.96198424882254,25.351434335136798,56.255123591571696,7.226043890484236,0.020418449540973556
10.982397294233637,3.329687,-45.178974818728356,20.6820171081564,25.4405726444246,56.857970957157356,7.252800292388443,0.020271148573405083
2.507318604642238,0.35372734,-45.56570471045477,19.71608613568079,25.385499814878433,56.945239883686206,7.0783234361870315,0.01437487257533971
8.160798255694598,1.9685411,-42.75031142348708,19.035145865600757,25.543764722105948,56.89678606685575,6.792325773102134,0.007560518119759502
10.76601577168068,3.0203104,-45.640961026348414,18.739512843036547,25.33385435108422,56.90569368335333,7.158356743188261,0.017350581368643064
11.149394359503372,2.9959564,-45.67245043249417,20.24109495243033,25.54682005664503,56.28772363085614,7.5460181578210666,0.014183416358130398
13.537742843653563,3.1644707,-46.34092063736442,23.105383192348338,25.42151793087464,56.1347759137841,6.7472082546647485,0.06222582712218012
4.011927380954198,0.76311874,-45.5839573529475,19.161459550170832,25.525645147449254,56.837089389849446,7.314183192275801,0.006906896019681956
9.40580737536162,2.4537535,-46.42873146491246,20.58003680301815,25.48623869850435,56.2722426890678,7.282985275627529,0.00985766284524796
8.809844384569505,2.2148962,-45.2486846880367,21.681208026658958,23.07971215147843,56.036793128666034,7.248336374529244,0.007428956971539259
10.873207526208468,3.0116816,-46.42941978082222,20.708824563132808,23.02458798963941,56.487449008039434,7.37474182960105,0.016858630507661863
7.823637548866772,1.774396,-47.831621771722986,20.4461125019858,22.981425882323066,56.52195259271056,7.558974834524186,0.004449958909719326
13.591435931957422,3.2400913,-45.821264995685084,20.27976849661245,23.11611775983495,56.26328629227341,6.799615343296861,0.08794985585992117
3.5894128951787465,0.6647806,-43.55180219074913,20.21955248445963,22.919590210538995,56.66006061831633,7.209941658161527,0.007502449835609162
10.91689995564984,3.200327,-46.48651203341655,19.177574185195784,22.705314443712606,56.55779798006428,7.353767145108294,0.01810042357272494
10.026323040974283,2.9858608,-43.11366841350938,18.477856373015225,22.710214657096657,56.54004305780273,6.813013573657849,0.013945463186698783
2.1027061609774993,0.2567296,-44.125209855986334,20.124780830009012,22.694271226816053,56.41633277663471,7.296161966916012,0.00820998756964086
11.336870928003744,3.105401,-46.1044753205526,21.883463590391226,23.04026392338689,56.162316268975054,7.327613160624911,0.09322266555714398
11.345701820205884,3.0718641,-46.382130720190325,20.393792159384038,22.89549866977445,55.854914199394,7.523731739421124,0.0168738293372157
8.33057705662052,1.9807901,-45.41618629739782,19.53750333845428,22.935287331413967,56.64507284527256,7.2784328803413825,0.005269972718949209
5.692491712979915,1.0697002,-41.51684778179065,19.053649412312556,22.880754149426238,56.72201501070958,6.732059170709437,0.007216341595818363
10.461155294328158,2.8487291,-46.11903571297436,19.194153855003922,22.697313774624785,56.301884322399935,7.163233290087437,0.013517748903730076
11.656686019932746,3.1900597,-47.43361389904363,19.796748308272342,22.844191063136165,56.6684311120494,7.362524426781769,0.01893821751858809
10.742900148113554,2.9538155,-45.36338766888741,20.109866489512108,23.049315632801612,56.29512153071044,7.6601208880166265,0.013599676941267973
7.2352769893731885,1.5196486,-45.73787765264476,18.997039508462194,23.33871889355739,57.18936709736756,7.379298209779048,0.005424740295607621
9.849233016001543,2.6839495,-44.43182553628217,20.07680702558163,23.055700432747532,55.93744213820162,7.188009625682279,0.009240660145451284
13.339196241619348,2.4537773,-45.855762253695794,18.768578250980504,24.069630904522278,56.426427383942745,7.672955180780014,0.04037339351722296
4.35783844899211,0.83480644,-44.97824722577231,18.630584588575275,24.083017374039017,56.39757956546967,7.503006634693022,0.02615602237366422
10.42244326732091,2.7759695,-43.556209059576005,18.633385881224086,23.782747089160637,56.66683842833214,7.267479159849551,0.012719522932492844
10.000360262508583,2.520113,-43.32236089198937,18.651297824990177,23.927848399445,56.517995747230835,7.091920325427679,0.012394961936690107
12.415345472578753,2.3577938,-44.841334931923114,18.505356759269024,23.85061914636023,56.55978175852915,7.283831088787328,0.028604497408623097
4.3841552334564025,0.9086571,-47.31123551155249,20.009693524328824,23.787516117590727,56.657093721311426,7.399871170697114,0.006915374351512184
5.192174230769583,0.95699596,-44.350973086816765,19.286191030773953,23.289914606353342,57.41426061223728,7.122070293438645,0.008241517095086554
12.058086104559678,3.3867836,-46.20941189517842,20.770855632619888,23.380176382957426,57.31517747811148,7.398609462864535,0.022416705261508844
10.791992662484393,3.0091658,-42.211999464962915,19.97436612810138,23.93987805317401,56.73248988357338,7.0805850050275545,0.017005960039393232
10.923204017977408,3.0843725,-44.55990156595617,19.88361239528714,23.146197622588325,56.038906062642724,7.3120306830371895,0.01611187743900164
11.325985210804564,3.2870226,-45.3754851279313,19.431958863450806,23.61414558210446,56.27833702057029,7.252443684237349,0.019764458656314775
11.234805928390337,2.5486164,-44.451471653879125,19.786974485088344,23.62128453386464,56.462715541254866,6.9820270275638325,0.0226005748600504
11.226577997642863,3.0900297,-45.41791038692456,20.49174062516104,23.461752448453954,57.0946459275815,7.402622047059135,0.01711027670721424
9.961933952499603,1.9933558,-42.503321075753036,21.34670719297045,23.224908741924317,55.851742597357216,7.323733357827996,0.015947318562629167
12.474406076957749,2.4678955,-45.380966339993776,19.47064544271778,23.815393199119924,56.41216333810882,7.52528556286806,0.02705571364935488
11.802140046836687,3.122097,-45.19550311977574,20.31793252792862,23.271505071876398,57.38409460251351,7.0860922136433055,0.017547794988599194
8.061616063112691,1.8267212,-44.540979302137984,19.745228609318115,23.506817360212697,57.04583027944373,7.342758526357405,0.005381024678931346
7.170271427773906,1.5620556,-45.697785148110704,19.287092760960515,23.760308671851,56.3733163680427,7.258553033682535,0.0052886099758277854
12.188038985913913,3.4985256,-46.203311207024285,21.254378618142123,23.24966440893057,57.42149868018471,8.12972738521909,0.06824370106179763
6.219912164120222,1.6295033,-45.469299937690906,22.76267238196197,23.754102001577266,56.41428088640734,7.346930987154904,0.030370615724889565
9.502825037369439,2.5017557,-46.865402723905525,20.567898863799083,22.872483811291666,57.09445981675719,7.638029847651407,0.008790070932449533
12.627607695068935,2.3190594,-44.670759189164855,20.195810248431417,24.012398937192437,56.804958748080686,7.191280893614339,0.04057140517940702
8.847768899533136,2.2232208,-46.02942437922191,19.608225618939237,22.980218232489253,57.25428493255286,7.312668303425505,0.007751274177195906
12.5849840287759,2.2930508,-48.49301484650952,19.568871852801767,23.951474630713484,56.45598923747825,7.571576060017427,0.027082130416020592
3.2935366200936382,0.5961113,-44.30180195782773,20.512091053596077,23.380210377153357,57.38644990358085,7.132481799404462,0.005840134169097976
14.668007778788555,1.2187767,-47.141349933815036,17.924068233152106,24.15083116321006,56.4611583444754,8.020257877419331,0.11257132489583747
11.812260293202737,3.079729,-46.06317466108875,18.935567698684995,23.473944788520942,56.9002208810619,7.5015794229065325,0.01756297625128434
7.562604117511386,1.654356,-45.27441688453777,19.54089034654103,23.3473274823736,56.53493098403281,7.321200250582909,0.004081278064780699
13.827652080324166,0.8096943,-44.55924365637449,16.864304353847167,23.873921420776902,56.592781928218805,7.3024304237226225,0.08857954889118438
12.82551392444256,3.184555,-45.01197951459442,19.21167681228505,23.759497304683475,56.77419423081148,7.3377100832977895,0.032993410983841606
11.068792399506368,3.0870228,-44.47315357214164,21.467024809290983,23.35996417531329,56.84184585589712,7.412133769302854,0.016408311990772827
11.684307305843326,2.9053192,-44.79300622989048,18.66200437644251,24.165374744546735,56.5191032686132,7.4466880474213335,0.01946973665975004
11.677583503034771,3.223445,-48.352681950840406,21.01695546818608,23.074868545466423,57.21119075670162,7.74479307680892,0.017963316854533753
12.574104862699379,3.0712452,-47.30470690607389,19.52623385505482,23.403583598239816,57.02080575284019,7.127916518142447,0.037037186171892784
8.353292120502655,2.009222,-45.11334702482729,20.667291730643086,23.305137236563,56.63705919310731,7.29618735534681,0.004776573681542561
1.2463266038726273,0.044411182,-45.72429097705682,19.207859583108455,23.803147410677056,56.83746002588787,7.127110734276691,0.0113002903527668
6.544908937700855,1.2762156,-45.48280163734619,19.961914105899993,23.71409194049985,56.8064793078093,7.3496832432335975,0.0059719826388224435
12.224186605801108,3.4310913,-45.69388569287173,18.17514556430484,23.08570586673964,56.589214777486376,7.194560982207883,0.04450942495698795
10.012598993776987,2.7327852,-44.63361490002089,20.03647886255782,23.448028685742912,56.86723042198559,7.118263776636422,0.012639801623621246
4.103349076581436,0.7135601,-46.45983430240415,19.841948186548287,23.941030473155962,56.96895124928979,7.415387496792548,0.007315231142596331
7.99527659590272,1.82407,-46.05159442918189,19.716579392508628,23.228146856948058,57.30137354813347,7.379370635075764,0.004508014492562216
5.731849497598976,1.0635023,-44.359792222857735,19.824343105822145,23.252245250042474,57.259815996252684,7.118750909672832,0.005795474301949375
11.735141615225047,3.1623707,-43.84330431170218,19.9885716048907,23.88344902350057,57.02449256575944,7.323247682365124,0.02300368988859606
13.248105821041538,,-43.528433713364535,20.077162499806487,23.850237331215272,56.55990246005301,7.171069267534782,0.05136165378318146
2.5527244125416333,0.42568254,-43.65606528131923,19.348855008700237,24.189734528215197,56.56677415601188,7.3935352662039655,0.011534339414164466
6.000405934597225,1.1299181,-45.78319522073308,20.394404610143575,23.839215657905118,56.263748777928555,7.280531682174002,0.006840805043006071
11.939944206814106,3.3105183,-45.63088046019603,20.851541464037673,23.82282901286703,55.69027139647984,6.977750955702948,0.025502401016266944
12.046040597063378,3.3021889,-44.799248659379664,19.669401366276375,23.516882906113697,57.08581067609467,7.09561620829703,0.028999968803439323
11.762791653630938,3.1230888,-46.610224728933325,21.608776618378457,23.04711370258803,57.3567645324939,7.665073762988355,0.01933748403505332
11.493390109233244,2.6414251,-43.95670547481653,20.034501805967636,23.81249779989496,56.61545988490553,7.350292019573992,0.019024723126428292
10.440653466933517,2.8650742,-46.74190855193305,19.487242954111785,23.105924142880454,57.27475280785582,7.375396739767966,0.013990250629482294
8.013194255367328,1.8467836,-44.09404926790024,19.432227209583864,23.96683123776269,56.64972306801596,7.145928745607971,0.007653614165165592
7.924120403833335,1.7796402,-45.31146038158315,21.24525931210404,23.852692666007233,56.45401897528977,7.4081387152975084,0.0034899880116866884
6.814519556179489,1.3769703,-45.615427534316424,21.341536693452678,23.598225515322905,55.21372985883543,7.438521088899847,0.00632986399427206
10.390921493951389,2.7919922,-45.71014412132458,20.88532322624028,23.92788317834986,56.24421728502989,7.136004944625235,0.013802314945761425
14.13910903332349,2.9059734,-45.699439987982586,22.319462456245127,23.548966350818166,55.27262864257963,7.482993922156017,0.092672582552162
4.869648786234837,1.0486097,-45.33521506808815,21.226354562850677,23.92109210741919,56.22443016925663,7.186253009391363,0.005372141459396788
12.029614698366021,3.5359077,-45.056291100177106,20.290306921731236,23.201887143526545,57.24910709518798,6.606968319129042,0.044806735231172325
12.12853456634358,3.5787888,-44.35056778919283,19.26557793858241,23.015322793906446,56.58093816712672,7.841654502176437,0.038276589770549846
2.112608336437953,0.27399445,-45.201264737728096,19.75667926467798,24.038682575720483,56.465242240758876,7.2260253152830325,0.007836300055344109
12.49018460087387,3.3325825,-43.779208315902196,18.94142014293797,23.18175155736167,56.09235600765149,7.138239569288246,0.044977128739533224
7.676501654158539,1.6672621,-44.443025909276976,19.40591513035211,23.740092044054823,56.921681538693065,7.338616687684602,0.004462986346405265
11.811430829664406,3.2848873,-45.86657945143867,19.759453887631956,23.879901133117716,56.7515565103286,7.3182675352135105,0.024135507380211394
11.599513869402012,2.9898586,-43.36464494924883,18.450214768132447,23.755449510321277,56.77548881310441,7.146564845411712,0.021198237695946674
4.622996910591317,1.1352091,-43.27778074664322,19.689035464721734,23.486463617610454,56.57505930427408,7.11853140511571,0.007522104848748143
8.508197543131748,2.3946419,-45.46510460145174,21.44115891500599,23.74198596515098,56.78942246309074,7.302015561848563,0.0112783510849708
10.95859732438307,3.062623,-45.243957822919434,20.426556418229175,23.700710808970555,56.93613476914638,7.166039336006279,0.013571602597813811
12.411604384326571,2.5110378,-46.65166812905433,21.125965068865952,23.88329398697551,56.445495494958024,7.433292077012018,0.028532916299498095
12.142936180545714,3.1575089,-45.61853925745313,19.492645506818683,23.69222615780468,55.91556972827925,7.069936012680945,0.025796187056207356
10.18375888692415,2.727435,-46.42791519622429,19.385505293291132,23.560934969518595,56.08703131133051,7.441898170979434,0.011919165520190842
10.470988392203019,3.1344852,-44.95551283578505,20.28575667722941,23.516722911229543,56.30591670660496,7.19113800728648,0.016599649154601645
11.477711542676467,3.2951422,-44.943698109402376,20.015367815066547,23.485434113825423,56.593676890721405,6.97208979731446,0.02194622745635937
11.809490083209267,3.1740704,-46.08261154014892,18.436628969913613,23.38021930088572,56.730538209958944,7.308737563244562,0.027094342976859465
10.747084163084804,2.9139967,-45.75770594709599,20.388001167492792,23.735071655408195,56.84458450207414,7.4943410422779975,0.010928059664110906
12.545216053070524,3.2258968,-45.852192536971515,19.25739123277878,23.55402962170424,56.87476374987597,6.9563492157204125,0.03294762634035432
10.69347505296733,3.048687,-43.39612470618564,19.675846431041457,23.633884175649943,56.86159346019795,7.365836586923728,0.015597631747520952
11.080409279402824,2.7686558,-45.45343559218135,21.100035986822384,23.142880068004555,56.45577822744966,7.596280185836647,0.019977141024697234
10.710579696309614,2.8943224,-45.617342096270825,20.318347728295183,23.306338213618986,56.884192469914446,7.140851521904393,0.016603849495691263
7.773660936668483,1.7275953,-47.01325634055961,19.932638056532774,23.388735475348106,56.245743401953156,7.538889452366325,0.004279481708376202
10.683093246082937,2.915784,-44.94712820746509,18.588429466032846,23.408477493103433,56.24181645710176,7.358470684261602,0.01583632160254798
2.137572113078816,0.2205081,-45.66198972493292,21.76207569623969,23.678133164176078,56.861886958106986,7.604931015974854,0.007918290434135835
9.707277536973255,2.5989494,-44.17482383309394,19.383451307294237,23.502908944620966,56.151259805712805,7.237221857892087,0.010021220319363705
11.40036750973297,3.0165892,-44.54471875509829,21.190842062132347,23.587018865513155,56.552849291993006,7.160652132721784,0.022140740630004003
11.861800766676083,3.1481514,-43.15189082088349,17.438342045347255,23.618558938499046,56.6870602107624,7.167705825670857,0.023501562891944487
11.734973374248751,2.8909874,-44.70066468781292,19.181874376023558,23.62260917114157,56.68002020714015,7.309224091818323,0.024417958578407287
14.15296482768122,1.212843,-45.05710764263253,18.345182574825536,23.759558852317596,56.52132685350647,7.724769374702935,0.10338075423537062
8.554160011084065,2.4694462,-44.32822327596441,20.589784517618902,23.61612113701928,56.765828788964654,7.1364311561007225,0.007044250352072785
1.5585565218677164,0.049874306,-44.32678288221786,20.53469027865126,23.914483989681937,56.851818364481254,7.195810034557828,0.00815670948661183
13.752581634847688,3.0801468,-45.76621400273797,18.192765894071442,23.560772412230133,57.27030823552436,6.6910664991334174,0.0998587127816364
10.764589942083276,3.149191,-45.126759099221985,19.251537683888827,23.64514510815861,56.71926583570502,7.058621816193022,0.016154948078355293
13.118145410255467,2.3246841,-47.28905956789679,20.242602742656075,23.730437654352524,56.40738745021747,7.55749062666365,0.043081366894675274
13.94542210530205,,-44.70716550215659,22.304767929170577,23.36556148008747,56.558641804602786,7.221615524663961,0.08045684821536472
12.784074637443727,3.414711,-44.30365584161443,18.74016017948002,23.57818120993537,56.1496599713162,6.6546999768332675,0.04415757785551643
10.767443821346886,2.7882109,-45.96389692942931,18.79466021661177,23.434691887225714,57.06355565755042,7.328238805718343,0.018985517879060172
10.365693033751647,2.8114948,-44.93424156182172,20.28775891538892,23.590431545441653,56.132236908286586,7.189564795415239,0.011853746873595966
10.176860174708933,2.9358244,-47.810122785084296,22.29703892343414,23.61763736123556,56.06865359977871,7.436534037912182,0.010777150881181237
4.6279743908604924,0.8397875,-44.98474233986267,19.021026386995427,22.914385942452792,56.69617935087971,7.19306083689944,0.0069400997046306446
12.233594556463675,3.178276,-46.56109310070999,20.68882854218539,23.41677523128254,56.28507990112644,7.6127399359208106,0.025143953989971154
11.055128806249911,2.7971,-45.88589854292299,20.44686517704849,23.560623523598306,56.74244795284214,7.358708411716663,0.013155079226352232
2.2122429091591957,0.49204302,-43.41573834689453,23.85270915314075,23.64896406429235,55.92314746418906,7.469767742820378,0.014924905765694512
4.732526206694013,0.8226509,-45.29890576219622,21.081106844109936,23.583360163209495,56.72404120206017,7.410569251115423,0.0058515346304937495
11.676999796867955,3.1035156,-46.605255848695386,18.31721830516051,23.135478026732862,57.099722025171936,7.573290537696166,0.016782315675829045
10.318406410247563,3.0355148,-44.392993322580104,19.503722069991838,23.642101190929907,55.90467915800941,7.456263902217357,0.018631256778993837
2.2962632899972952,0.5455704,-44.051504810098926,24.904959773973882,23.62382810164987,56.64258761636632,7.148459964794544,0.009076543797377682
11.341246053813252,3.020667,-43.96382383668407,20.435056556371396,23.432160934508186,56.78973847193463,7.123109255163205,0.022319448641232555
14.069774469848808,3.4008179,-45.20839588506765,17.546006659483435,23.53121177717959,56.956076833509265,8.146063067652998,0.071382571688504
3.441856003530953,0.6061373,-45.37091832213616,21.73626293870066,23.486741126862267,55.34579823814665,7.515350003301166,0.006460372305372856
8.406444906276734,2.04033,-44.87517740630469,20.44347650216901,23.411537272526928,56.647302345350084,7.258931890318411,0.004555420412281673
11.827891264607542,3.2106934,-45.426169927863256,21.38486044621357,23.336595400586386,56.42869850084266,7.684339745928763,0.021119956120403665
11.690802220394664,3.009962,-45.39791053763997,19.55369292601394,23.001108465246695,56.91585908191919,7.68666778306605,0.019588795505480955
9.31768270215577,2.4873161,-45.39735952421732,20.327284443999254,23.068557680712196,56.70335201540646,7.098668920348108,0.011851984740859002
7.882624221988184,1.858427,-44.470574220632926,20.396773457615517,23.457803641334127,55.47365166994382,7.695466741146114,0.028744363936209407
6.899071470725851,1.5945015,-44.74323224455684,18.52474966018847,23.5925211352823,56.615812910937784,7.258132997063344,0.006668730293533623
5.632766665680803,1.0223904,-44.96632734869321,19.218190239926678,23.494747672339564,56.75600714500293,7.460507829982148,0.005876065023336235
11.519967267623347,0.65531635,-42.3244770532887,16.68656607466842,23.260471190852538,57.184187279145135,7.229987938639199,0.039446891215879874
12.179531029566233,3.1548843,-45.07919914982999,20.29717382125432,23.56698069944911,56.31845366293713,7.334957984113541,0.025134421656808105
11.516019991011694,3.1794567,-46.575730755210934,20.412173001825355,23.10433067099251,55.68490587716986,7.657735749139236,0.018205823788455082
10.673977440305904,2.8989172,-44.89340593746377,20.966271520012967,23.53208765212497,56.70879498158268,7.435068511681746,0.01239532765598729
13.093330413911286,3.2094746,-46.197300979329995,21.290570288798165,23.572246836790764,56.213657714633705,6.818198936314993,0.056357001343333143
14.090892026640738,1.6384544,-48.46184133311168,19.21538102115406,23.90257887403698,56.42203490128161,7.444402281514574,0.085775248979688
12.8839164155,1.9147568,-44.70961354588875,19.04843111161808,23.745006809416516,56.53153647199701,6.9335803656060975,0.04224292420867435
11.45951478005098,3.2372713,-45.5619328291841,19.50793168787585,23.191822140652295,55.564111945750135,7.326381993512594,0.023929276165502916
5.265103637346915,0.9584093,-45.88409478633703,19.93002399588469,23.21789013771287,56.950583413870454,7.318577435027178,0.007487496751011828
13.62142619493699,3.3801155,-43.45907868149198,19.17848702195862,23.232942121426227,57.239243798036355,6.983354080339043,0.07791064515889351
10.480615911719575,3.118886,-44.702088197706345,16.969827837943257,22.992605551916206,56.97037045169844,7.159729334178143,0.016969170166901096
6.606938266562947,1.3326874,-45.394666714474035,20.599793040390686,23.300563072721015,57.11688292288393,7.446772040741175,0.005713292384119181
11.159023784908626,3.2622318,-43.81668161290041,20.154405131314572,23.14533502578248,55.7153758793177,7.247139976584866,0.016366484792556067
4.437681545551403,,-45.56242740170079,18.99444216568058,23.14785709098654,56.453028891737276,7.327235338827654,0.006925449547651987
11.422120722370284,3.2811394,-45.57650414296661,18.712068799661036,23.066771117704327,56.59017450413539,7.770897894183523,0.0356604139464181
12.339779184726492,3.5256786,-46.058856551549226,19.54626360767189,23.328973356610202,56.4581573547264,6.8190502075060895,0.04227480591283498
2.6080212709941133,0.3917637,-45.19634029677072,18.671869797953605,23.259621234550853,57.18298747936535,7.190476035118598,0.007431923272105623
10.376348567558681,2.8708248,-47.065973176443556,20.755883096052642,23.07129978340948,56.65035989519149,7.66426269397566,0.014553930556147756
4.521598543033488,0.7964411,-45.04187860767936,19.554186321555807,23.43459722765938,57.14388404828172,7.279304144152577,0.006355719750154733
13.881362589051644,2.5204163,-46.32438157858394,19.487630918798907,24.08581835316513,56.60879246206881,7.776920489669229,0.08798925106896884
7.7383113786938225,1.7248821,-44.34831555285091,21.603871507820987,23.53919962873182,55.95261075515222,7.266316562686564,0.003970706827742357
10.659517089849945,3.1420069,-45.10530281972519,20.64325711843954,23.734651700700915,55.912745055948314,7.054869079204918,0.02000254548995035
10.437608551346132,2.8431969,-45.89586507430418,20.102182502504313,23.36457293884147,56.30068367403591,7.237481141906529,0.01569062162380552
4.899945771339825,0.8767376,-45.38139851212936,19.362988587904802,23.53579411646532,55.90729777834087,7.323320636239823,0.007305313061357116
